@ID,X.12TH.GENDER,SU Race,X.12TH.FGEN.FLAG,X.12TH.FY.COHORT,X.12TH.TR.COHORT,X.12TH.PELL.FLAG
3336380,F,WHI,,,,Y
3324111,F,HIS,,,,
3314834,F,HIS,,,,
3331098,M,BL,,,,
3335211,M,WHI,,,,
3335531,M,WHI,,,,
3333199,F,AS,,,,
3316598,F,HIS,Y,,,Y
3342673,F,WHI,,,,Y
3343678,M,HIS,,,,Y
3338209,F,WHI,,,,
1213061,F,HIS,Y,,,
3340448,F,WHI,,,,
3305914,F,BL,,,,
3334817,F,HIS,,,,
3326616,M,WHI,,15/FA,,
3333057,F,AS,,,,
3315350,M,WHI,,,,
3325700,F,HIS,Y,,,Y
3309774,M,NRA,,,,
3333627,F,WHI,,,,
3341410,M,WHI,,,,
3316444,F,HIS,Y,,,Y
3341965,M,WHI,Y,,,Y
3316955,M,WHI,,,,
3318932,F,WHI,,,,
3342136,F,WHI,,,,Y
3332302,M,WHI,,,,
3328309,F,HIS,,,,Y
3314075,F,WHI,,,,
2933805,M,WHI,,,,
3342829,M,WHI,,,,
3336556,F,HIS,Y,,,Y
3333209,F,HIS,,,,
3342803,M,WHI,,,,
3316650,M,HIS,,,,Y
3333715,F,HIS,,,,Y
3324329,F,HIS,Y,,,Y
3341900,F,HIS,,,,
3333240,M,WHI,,,,
3317416,M,WHI,,,,
3343063,F,WHI,,,,
3325159,F,WHI,,,,Y
3341075,M,WHI,,,,
3341230,F,WHI,,,,
3331605,F,HIS,,,,
3332286,F,WHI,,,,
3315968,F,WHI,,,,
3332296,F,WHI,,,,
3333365,M,WHI,,,,
3334371,M,MUL,Y,,,
3316698,F,NRA,Y,,,
3339708,F,WHI,,,,
3314881,F,WHI,,,,
3335749,F,WHI,,,,
3331858,F,WHI,,,,
3332268,F,HIS,,,,
3297363,F,HIS,,,,Y
3322402,M,WHI,,,,Y
3323060,F,WHI,,,,
3335577,M,WHI,,,,
3340063,F,WHI,,,,
3340630,F,AS,,,,
3339473,F,WHI,,,,
3318748,M,HIS,,,,
3341723,F,BL,Y,,,Y
3315139,M,WHI,,,,
3332630,F,WHI,,,,
3324519,M,WHI,,,,
3340487,F,WHI,,,,
3329493,M,WHI,,,,Y
3334911,F,WHI,,16/FA,,
3336271,M,WHI,,,,
3332510,F,WHI,,,,
3341404,F,WHI,,,,
2999025,F,WHI,,,,
3325581,F,WHI,,,,Y
3339384,M,WHI,,,,
3344943,F,MUL,,,,
3314533,F,WHI,,,,
3339041,F,HIS,,,,Y
2924087,F,HIS,Y,13/FA,,Y
3332685,M,HIS,,,,
3317006,M,WHI,,,,
3327569,M,BL,,,,Y
3340412,F,HIS,,,,
3342478,F,HIS,,,,Y
3340790,M,HIS,Y,,,Y
3339980,M,HIS,,,,
3324605,F,HIS,Y,,,Y
3342210,M,HIS,,,,
3316315,M,WHI,,,,Y
3341241,F,WHI,,,,
3323838,F,WHI,,,,
3328586,F,WHI,,,,
3330808,F,HIS,,,,
3338892,F,HIS,Y,,,
3331794,M,BL,,,,
3333536,F,WHI,,,,
3314521,F,WHI,Y,,,Y
3341819,F,WHI,,,,Y
3340285,F,HIS,,,,
3334584,F,WHI,,,,
3343343,F,WHI,Y,,,
3339969,F,HIS,,,,Y
3343863,F,HIS,,,,Y
3335875,F,HIS,Y,,,Y
3288651,F,WHI,,,,
3340643,F,BL,,,,
3326408,M,WHI,,,,
3331406,F,WHI,,,,
3315861,M,WHI,,,,
3315972,F,WHI,,,,
3307510,M,BL,,,,
3316316,M,HIS,,,,
3333465,F,HIS,,,,
3333912,F,WHI,,,,
3327270,F,HIS,,,,Y
3331826,F,HIS,,,,
3316411,F,HIS,Y,,,Y
3342586,F,WHI,,,,
3323763,F,WHI,Y,,,Y
3345326,M,WHI,Y,,,
3323701,M,WHI,,,,
3331201,F,WHI,,,,
3338347,F,WHI,,,,
3323765,F,HIS,Y,,,
3317355,F,HIS,Y,,,Y
3331312,M,HIS,Y,,,Y
3324416,M,HIS,,,,
3324687,F,HIS,,,,
3334442,F,HIS,,,,Y
3300166,F,WHI,,,,
3339759,F,WHI,Y,,,Y
3325628,M,WHI,,,,
3315625,M,WHI,,,,
3329783,M,HIS,,,,Y
3318218,F,HIS,Y,,,Y
3331543,F,HIS,,,,Y
3341587,M,HIS,Y,,,
3316447,F,HIS,Y,,,Y
3323975,F,HIS,,,,
3315041,F,WHI,,,,
3336235,F,WHI,,,,
3324609,M,WHI,Y,,,Y
3316448,F,WHI,,,,Y
3332674,M,HIS,,,,
3324919,M,HIS,Y,15/FA,,Y
3341201,F,WHI,,,,Y
3333022,M,WHI,,,,
3322822,M,WHI,,,,
3339757,F,UNK,,,,
3335780,M,WHI,,,,
3339529,F,MUL,Y,,,Y
3339476,F,HIS,,,,
3321668,F,WHI,,,,
3325066,F,HIS,,,,
3323014,F,WHI,,,,
3316413,M,HIS,,,,
3342165,F,HIS,,,,Y
3340170,F,HIS,Y,,,Y
3333512,M,HIS,,,,
3340241,F,WHI,Y,,,Y
3305123,F,HIS,Y,,,Y
3331131,M,WHI,,,,
3318983,M,BL,Y,,,Y
3306831,F,HIS,Y,,,Y
3332159,M,WHI,,,,
3325466,F,WHI,,,,
3334419,F,WHI,,,,
3337650,F,WHI,,,,
3334376,F,WHI,,,,
3316612,M,WHI,Y,,,
3336881,M,WHI,,,,
3315920,M,WHI,,,,
3323981,F,HIS,,15/FA,,Y
3329953,M,WHI,,,,
3323661,F,MUL,,,,
3331873,F,HIS,,,,Y
3333600,M,WHI,,,,
3339382,M,WHI,,,,Y
3333428,F,HIS,,,,
3328561,F,WHI,,,,
3344895,F,AS,Y,,,Y
3288560,F,WHI,,,,
3342342,M,WHI,,,,
3315921,M,WHI,,,,
3340582,M,WHI,,,,
3326869,F,WHI,,,,
3323772,M,WHI,,,,
3307992,F,WHI,,13/FA,,Y
3330423,F,WHI,,,,
3332409,M,WHI,,,,
2924090,M,WHI,,,,
3317169,M,HIS,,,,
3335529,F,WHI,,,,
3333548,M,HIS,Y,,,
3343756,M,WHI,,,,
3342003,F,WHI,,,,
3344188,M,AS,,,,
3317556,F,WHI,,,,
3318089,M,WHI,,,,
3344523,F,WHI,Y,,,Y
3342241,M,WHI,,,,
3341458,M,WHI,Y,,,
3334999,M,WHI,,,,Y
1287157,F,WHI,Y,,04/FA,
3337808,F,WHI,,,,
3314023,F,WHI,,,,Y
3327444,F,WHI,,,,Y
3324118,F,WHI,,,,
3336077,M,BL,,,,Y
3323983,F,WHI,,,,
3320271,M,WHI,Y,,,Y
3333527,F,WHI,,,,
3305806,F,HIS,,,,
3324221,F,HIS,Y,,,Y
3323600,M,WHI,,,,
2818732,M,WHI,,,,
3333397,M,WHI,,,,
3339065,M,WHI,,,,
3318940,F,MUL,,,,
3314024,F,WHI,Y,,,
3333167,F,WHI,,,,
3340007,F,WHI,,,,
3326943,F,HIS,,,,
3333894,F,WHI,,,,
3316832,M,WHI,,,,
3322978,M,WHI,,,,
3343803,M,WHI,Y,,,
3321893,F,WHI,,,,
3339490,M,HIS,Y,,,
3331804,M,MUL,,,,
3333194,M,WHI,,,,Y
3327327,F,WHI,,,,Y
3331255,M,WHI,,,,
3315391,F,HIS,,,,
3316000,M,WHI,,,,
3344520,F,WHI,Y,,,Y
2886440,M,MUL,,,,
3296381,M,WHI,,,,
3314072,F,WHI,,,,
3341068,M,BL,,,,
3342020,M,WHI,,,,Y
3341593,F,HIS,,,,
3334610,F,HIS,,,,Y
3335242,M,HIS,Y,,,Y
3326896,F,HIS,Y,,,Y
3323773,M,WHI,,,,
3344568,M,WHI,Y,,,
3335327,M,WHI,,,,
3340750,F,WHI,,,,
3344808,F,WHI,Y,,,Y
3345028,M,WHI,,,,
3316833,F,WHI,,,,
3058661,M,WHI,,,,
3322482,F,HIS,,,,
3334433,F,UNK,,,,
3332003,M,WHI,,,,
3332306,F,WHI,,,,
3338988,M,WHI,,,,
3323867,M,WHI,,,,Y
3338598,F,WHI,,,,
3316416,F,WHI,,,,
3331790,F,WHI,,,,
3345398,M,NRA,,,,
3314924,F,MUL,,,,
3345209,M,UNK,,,,
3339527,F,HIS,,,,
3329189,M,WHI,,,,
3333875,M,BL,,,,Y
3343331,M,WHI,Y,,,
3323016,F,WHI,,,,
3317230,M,WHI,,,,
3343696,M,WHI,Y,,,
3326411,M,WHI,,,,
3333274,M,WHI,,,,
3307115,F,HIS,,,,
3334732,F,WHI,Y,,,
3316257,M,WHI,,,,
3317625,M,WHI,,,,
3318999,M,WHI,,,,
3343461,F,WHI,,,,
3326946,M,MUL,,,,
3341607,F,WHI,,,,
3339727,M,HIS,,,,
3327186,M,MUL,,,,Y
3338612,F,WHI,,,,
3342745,F,NRA,,,,
3339396,F,HIS,,,,
3338261,M,WHI,,,,
3341957,M,MUL,,,,
3315924,F,UNK,,,,
3315800,F,BL,,,,Y
3322674,M,WHI,Y,,,
3325510,M,WHI,,15/FA,,
3327793,M,AS,,,,
3314596,F,WHI,,,,
3326669,M,MUL,,,,Y
3323774,F,AS,,,,
3322366,F,WHI,,,,
3326806,M,WHI,,,,
3345571,M,WHI,,,,Y
3330890,M,HIS,,,,
3339479,F,HIS,,,,
2876644,F,WHI,,,,
3338228,F,WHI,,,,Y
3058716,M,BL,,12/FA,,
3307062,F,WHI,,,,
3346287,F,WHI,Y,,,
3338972,F,WHI,,,,
2915185,M,WHI,,,,
3318059,F,WHI,,,,
3310845,M,UNK,Y,,,
3322601,F,MUL,,,,
3339453,M,WHI,Y,,,
3342398,F,WHI,,,,
3322484,F,WHI,Y,,,Y
3331882,F,AN,,,,
3318942,M,WHI,,,,
3324937,F,AS,Y,,,
3334302,F,BL,,,,
3339480,M,WHI,,,,
3315092,F,WHI,,,,
3339524,F,HIS,,,,
3342678,M,HIS,,,,
3335845,F,HIS,,,,
3341597,M,WHI,,,,
3323022,F,HIS,,,,
3304732,F,HIS,Y,,,Y
3333290,M,WHI,,,,
3326837,F,HIS,,,,Y
3316022,F,HIS,,,,
3335256,F,HIS,Y,,,Y
3315404,M,WHI,,,,
3339627,F,WHI,,,,
3025243,F,WHI,,,,
3327217,F,WHI,Y,,,Y
3339587,F,WHI,,,,
3324701,F,WHI,,,,
3339292,M,WHI,,,,
3344856,M,BL,,,,Y
3345916,M,WHI,,,,Y
3318888,F,HIS,Y,,,Y
3324340,F,WHI,,,,
3330427,F,WHI,,,,Y
3341954,M,WHI,,,,Y
3326782,M,WHI,,,,
3344012,M,WHI,,,,
3316453,F,WHI,,,,
2899356,M,WHI,,,,
3341904,F,HIS,Y,,,
3324046,M,WHI,,,,
3342072,F,WHI,,,,
3333417,F,WHI,,,,
3325512,M,HIS,,,,
3318889,F,HIS,,,,
3333472,M,HIS,,,,Y
3326562,M,HIS,,,,
3342148,M,WHI,,,,
3341051,F,WHI,,,,
3324425,M,HIS,Y,,,Y
3332303,F,HIS,Y,,,
3330578,F,WHI,,16/FA,,Y
3331706,M,AS,,,,
3345587,M,WHI,Y,,,
3345585,F,WHI,,,,
3339225,M,HIS,,,,
3332912,F,WHI,,,,
3335626,F,MUL,Y,,,Y
3055064,F,WHI,,,,
3329956,M,WHI,,,,Y
3332935,F,WHI,,,,
3332017,M,WHI,,,,
3052868,F,WHI,,,,
3318437,F,HIS,,,,
3315598,F,WHI,,,,
3343463,F,WHI,Y,,,
3341277,M,MUL,,,,
3332852,F,WHI,,,,
3334888,F,WHI,,,,
3341784,M,WHI,,,,
3323781,M,WHI,,,,
3341426,F,WHI,,,,
3339036,F,WHI,,,,
3338922,M,WHI,Y,,,
3325537,F,AS,,,,
3315536,M,WHI,,,,
3326628,M,WHI,,,,
3330181,F,WHI,Y,,,Y
3314797,M,WHI,,,,
3323211,F,WHI,,,,
3334779,M,UNK,,,,
3322293,M,WHI,,,,Y
3339553,F,WHI,,,,
3332693,F,WHI,Y,,,
3310155,M,WHI,,,,
3333207,F,WHI,,,,
3335454,M,WHI,,,,
3331829,F,WHI,,,,
3331643,M,WHI,Y,,,Y
3307720,F,WHI,,,,Y
3334736,M,MUL,,,,Y
3316113,F,WHI,,,,
3324049,M,WHI,,,,
3343833,M,WHI,,,,
3339601,F,AS,,,,
3344918,M,WHI,,,,
3342190,F,MUL,Y,,,Y
3346927,F,WHI,,,,
3342944,M,HIS,,,,
3331321,M,WHI,Y,,,
3341738,F,WHI,,,,
3336330,F,WHI,,,,
3335533,M,WHI,,,,
3322433,M,WHI,,,,
3340012,M,WHI,,,,
3327612,F,WHI,Y,,,Y
3332363,M,BL,,,,
3334653,M,BL,,,,Y
3342173,M,MUL,Y,,,Y
3322828,M,WHI,,,,Y
3333805,M,HIS,,,,Y
3302977,F,WHI,,,,
3333846,M,WHI,,,,
3318800,F,WHI,,,,
3315424,M,HIS,,,,
3344736,M,WHI,,,,
3338969,M,WHI,,,,
3321376,F,WHI,,,,
3324238,F,WHI,,,,
3339116,M,WHI,Y,,,Y
3325179,M,MUL,Y,,15/SP,Y
3336753,F,WHI,,,,Y
2907520,F,WHI,,,,Y
3344807,F,WHI,,,,
3332960,F,WHI,,,,
3334969,M,WHI,,,,Y
3328199,F,WHI,,,,
3314139,M,HIS,,,,
3325007,M,WHI,,,,
3339796,F,WHI,,,,Y
3317789,F,WHI,,,,
3305262,M,HIS,,,,
3338260,F,WHI,Y,,,Y
3326527,M,WHI,,,,
3332479,F,BL,,,,
3318556,F,BL,,,,Y
3334481,M,WHI,,,,
3331350,M,WHI,,,,
3316420,M,NRA,Y,,,
3331101,F,WHI,,,,
3341329,M,HIS,,,,
3330360,M,WHI,Y,,,Y
3331722,F,WHI,,,,
3332793,M,WHI,,,,
3332784,F,WHI,,,,
2913491,F,WHI,,,,
3345940,M,HIS,,,,
3317367,F,HIS,,,,
3330818,M,WHI,,,,
2924081,F,HIS,Y,,,Y
3331869,F,WHI,,,,
3332243,M,WHI,,,,
3327446,F,WHI,,,,Y
2834013,F,WHI,,,,
